id;date;store;rating;criterion;status
4515;5/28/2014;Магазин 1;8;Да;Завершено
4516;5/28/2014;Магазин 3;9;Да;Завершено
4517;5/28/2014;Магазин 1;;;Отказ
4518;5/29/2014;Магазин 2;;;Отказ
4519;5/28/2014;Магазин 1;;;Отказ
4520;5/28/2014;Магазин 3;10;Да;Завершено
4521;5/28/2014;Магазин 1;7;Да;Завершено
4522;5/29/2014;Магазин 2;;;Отказ
4523;5/28/2014;Магазин 1;10;Да;Завершено
4524;5/28/2014;Магазин 3;9;Да;Завершено
4525;5/29/2014;Магазин 2;;;Отказ
4526;5/28/2014;Магазин 3;;;Отказ
4527;5/28/2014;Магазин 1;10;Да;Завершено
4528;5/29/2014;Магазин 2;10;Да;Завершено
4529;5/28/2014;Магазин 3;;;Отказ
4530;5/28/2014;Магазин 3;9;Да;Завершено
4531;5/28/2014;Магазин 1;9;Да;Завершено
4532;5/28/2014;Магазин 3;10;Да;Завершено
4533;5/28/2014;Магазин 1;10;Да;Завершено
4534;5/28/2014;Магазин 3;;;Отказ
4535;5/28/2014;Магазин 3;7;Да;Завершено
4536;5/28/2014;Магазин 1;10;Да;Завершено
4537;5/28/2014;Магазин 3;9;Да;Завершено
4538;5/29/2014;Магазин 2;;;Отказ
4539;5/29/2014;Магазин 2;;;Отказ
4540;5/29/2014;Магазин 2;10;Да;Завершено
4541;5/29/2014;Магазин 2;;;Отказ
4542;5/29/2014;Магазин 1;9;Да;Завершено
4543;5/29/2014;Магазин 2;8;Нет;Завершено
4544;5/29/2014;Магазин 2;;;Отказ
4545;5/29/2014;Магазин 2;9;Да;Завершено
4546;5/29/2014;Магазин 2;;;Отказ
4547;5/28/2014;Магазин 3;10;Да;Завершено
4548;5/28/2014;Магазин 3;;;Отказ
4549;5/28/2014;Магазин 3;9;З/О;Завершено
4550;5/29/2014;Магазин 2;;;Отказ
4551;5/28/2014;Магазин 3;8;Да;Завершено
4552;5/29/2014;Магазин 2;10;Да;Завершено
4553;5/29/2014;Магазин 2;;;Отказ
4554;5/30/2014;Магазин 2;10;Да;Завершено
4555;5/28/2014;Магазин 3;6;Да;Завершено
4556;5/28/2014;Магазин 3;;;Отказ
4557;5/28/2014;Магазин 3;9;Да;Завершено
4558;5/29/2014;Магазин 1;10;Да;Завершено
4559;5/28/2014;Магазин 3;;;Отказ
4560;5/28/2014;Магазин 3;9;Да;Завершено
4561;5/29/2014;Магазин 2;;;Отказ
4562;5/28/2014;Магазин 3;;;Отказ
4563;5/29/2014;Магазин 2;8;Да;Завершено
4564;5/28/2014;Магазин 3;10;Да;Завершено
4565;5/28/2014;Магазин 3;10;Да;Завершено
4566;5/28/2014;Магазин 3;10;Да;Завершено
4567;5/29/2014;Магазин 2;8;Да;Завершено
4568;5/29/2014;Магазин 2;9;Да;Завершено
4569;5/28/2014;Магазин 3;10;Да;Завершено
4570;5/28/2014;Магазин 3;;;Отказ
4571;5/28/2014;Магазин 3;;;Отказ
4572;5/28/2014;Магазин 3;9;Да;Завершено
4573;5/29/2014;Магазин 2;;;Отказ
4574;5/28/2014;Магазин 3;6;Да;Завершено
4575;5/28/2014;Магазин 3;10;Да;Завершено
4576;5/29/2014;Магазин 2;9;Да;Завершено
4577;5/28/2014;Магазин 3;9;Да;Завершено
4578;5/29/2014;Магазин 2;10;Нет;Завершено
4579;5/29/2014;Магазин 2;9;Да;Завершено
4580;5/29/2014;Магазин 2;10;Да;Завершено
4581;5/30/2014;Магазин 2;;;Отказ
4582;5/29/2014;Магазин 2;10;Да;Завершено
4583;5/29/2014;Магазин 2;;;Отказ
4584;5/29/2014;Магазин 2;;;Отказ
4585;5/29/2014;Магазин 2;;;Отказ
4586;5/29/2014;Магазин 2;;;Отказ
4587;5/29/2014;Магазин 2;2;Нет;Завершено
4588;5/29/2014;Магазин 2;8;Да;Завершено
4589;5/29/2014;Магазин 2;10;Да;Завершено
4590;5/29/2014;Магазин 2;;;Отказ
4591;5/29/2014;Магазин 4;;;Отказ
4592;5/29/2014;Магазин 4;8;Да;Завершено
4593;5/29/2014;Магазин 4;10;Да;Завершено
4594;5/29/2014;Магазин 4;;;Отказ
4595;5/29/2014;Магазин 4;9;Да;Завершено
4596;5/29/2014;Магазин 4;9;Да;Завершено
4597;5/29/2014;Магазин 4;8;Нет;Завершено
4598;5/29/2014;Магазин 4;5;Да;Завершено
4599;5/29/2014;Магазин 4;10;Да;Завершено
4600;5/29/2014;Магазин 4;10;Да;Завершено
4601;5/29/2014;Магазин 4;9;Да;Завершено
4602;5/29/2014;Магазин 4;9;Да;Завершено
4603;5/29/2014;Магазин 4;10;Да;Завершено
4604;5/29/2014;Магазин 4;8;Да;Завершено
4605;5/29/2014;Магазин 4;9;Да;Завершено
4606;5/29/2014;Магазин 4;9;Да;Завершено
4607;5/29/2014;Магазин 4;9;Да;Завершено
4608;5/29/2014;Магазин 4;;;Отказ
4609;5/29/2014;Магазин 4;9;Да;Завершено
4610;5/29/2014;Магазин 4;10;Да;Завершено
4611;5/29/2014;Магазин 4;9;Да;Завершено
4612;5/29/2014;Магазин 4;;;Отказ
4613;5/29/2014;Магазин 4;;;Отказ
4614;5/29/2014;Магазин 4;;;Отказ
4615;5/29/2014;Магазин 4;;;Отказ
4616;5/29/2014;Магазин 4;;;Отказ
4617;5/29/2014;Магазин 4;10;Да;Завершено
4618;5/29/2014;Магазин 4;9;Да;Завершено
4619;5/29/2014;Магазин 4;10;Да;Завершено
4620;5/29/2014;Магазин 4;10;Да;Завершено
4621;5/29/2014;Магазин 4;10;Да;Завершено
4622;5/29/2014;Магазин 4;3;Да;Завершено
4623;5/29/2014;Магазин 4;9;Да;Завершено
4624;5/29/2014;Магазин 4;8;Да;Завершено
4625;5/29/2014;Магазин 4;;;Отказ
4626;5/29/2014;Магазин 4;9;Да;Завершено
4627;5/29/2014;Магазин 4;З/О;Да;Завершено
4628;5/29/2014;Магазин 4;9;Да;Завершено
4629;5/29/2014;Магазин 4;9;Да;Завершено
4630;5/29/2014;Магазин 4;7;Да;Завершено
4631;5/29/2014;Магазин 4;9;Да;Завершено
4632;5/29/2014;Магазин 4;;;Отказ
4633;5/29/2014;Магазин 4;10;Да;Завершено
4634;5/29/2014;Магазин 4;;;Отказ
4635;5/29/2014;Магазин 4;;;Отказ
4636;5/29/2014;Магазин 4;10;Да;Завершено
4637;5/29/2014;Магазин 1;9;Да;Завершено
4638;5/31/2014;Магазин 4;;;Отказ
4639;5/30/2014;Магазин 4;10;Да;Завершено
4640;5/29/2014;Магазин 4;9;Да;Завершено
4641;5/29/2014;Магазин 4;9;Да;Завершено
4642;5/29/2014;Магазин 4;9;Да;Завершено
4643;5/29/2014;Магазин 4;10;Да;Завершено
4644;5/29/2014;Магазин 4;10;Да;Завершено
4645;5/29/2014;Магазин 4;1;Нет;Завершено
4646;5/29/2014;Магазин 4;;;Отказ
4647;5/29/2014;Магазин 4;10;Да;Завершено
4648;5/29/2014;Магазин 4;10;Да;Завершено
4649;5/29/2014;Магазин 4;9;Да;Завершено
4650;5/30/2014;Магазин 2;;;Отказ
4651;5/29/2014;Магазин 4;9;Да;Завершено
4652;5/29/2014;Магазин 4;;;Отказ
4653;5/29/2014;Магазин 4;10;Да;Завершено
4654;5/30/2014;Магазин 4;7;Да;Завершено
4655;5/29/2014;Магазин 4;;;Отказ
4656;5/29/2014;Магазин 3;;;Отказ
4657;5/29/2014;Магазин 3;;;Отказ
4658;5/30/2014;Магазин 2;10;Да;Завершено
4659;5/30/2014;Магазин 4;;;Отказ
4660;5/30/2014;Магазин 2;;;Отказ
4661;5/30/2014;Магазин 2;;;Отказ
4662;5/30/2014;Магазин 3;10;Да;Завершено
4663;5/30/2014;Магазин 4;;;Отказ
4664;5/30/2014;Магазин 4;10;Да;Завершено
4665;5/30/2014;Магазин 4;;;Отказ
4666;5/30/2014;Магазин 4;10;Да;Завершено
4667;5/30/2014;Магазин 4;10;Да;Завершено
4668;5/30/2014;Магазин 2;9;Да;Завершено
4669;5/30/2014;Магазин 4;;;Отказ
4670;5/30/2014;Магазин 4;8;Да;Завершено
4671;5/30/2014;Магазин 4;;;Отказ
4672;5/30/2014;Магазин 4;6;Да;Завершено
4673;5/30/2014;Магазин 4;;;Отказ
4674;5/30/2014;Магазин 4;9;Да;Завершено
4675;5/30/2014;Магазин 4;9;Да;Завершено
4676;5/30/2014;Магазин 4;;;Отказ
4677;5/30/2014;Магазин 4;9;Да;Завершено
4678;5/30/2014;Магазин 2;;;Отказ
4679;5/30/2014;Магазин 2;;;Отказ
4680;5/30/2014;Магазин 4;10;Да;Завершено
4681;5/30/2014;Магазин 4;8;Да;Завершено
4682;5/30/2014;Магазин 4;10;Да;Завершено
4683;5/30/2014;Магазин 4;4;Да;Завершено
4684;5/30/2014;Магазин 4;;;Отказ
4685;5/30/2014;Магазин 4;8;Да;Завершено
4686;5/30/2014;Магазин 4;9;Да;Завершено
4687;5/30/2014;Магазин 4;;;Отказ
4688;5/30/2014;Магазин 2;9;Да;Завершено
4689;5/30/2014;Магазин 4;;;Отказ
4690;5/30/2014;Магазин 4;8;Да;Завершено
4691;5/30/2014;Магазин 4;;;Отказ
4692;5/30/2014;Магазин 4;;;Отказ
4693;5/30/2014;Магазин 4;9;Да;Завершено
4694;5/30/2014;Магазин 4;6;Да;Завершено
4695;5/30/2014;Магазин 2;;;Отказ
4696;5/30/2014;Магазин 4;;;Отказ
4697;5/30/2014;Магазин 4;;;Отказ
4698;5/30/2014;Магазин 4;;;Отказ
4699;5/30/2014;Магазин 4;10;Да;Завершено
4700;5/30/2014;Магазин 4;10;Да;Завершено
4701;5/30/2014;Магазин 2;10;Да;Завершено
4702;5/30/2014;Магазин 4;;;Отказ
4703;5/30/2014;Магазин 4;9;Да;Завершено
4704;5/30/2014;Магазин 2;9;Да;Завершено
4705;5/30/2014;Магазин 4;;;Отказ
4706;5/30/2014;Магазин 4;9;Да;Завершено
4707;5/30/2014;Магазин 2;;;Отказ
4708;5/30/2014;Магазин 4;9;Да;Завершено
4709;5/30/2014;Магазин 4;3;Да;Завершено
4710;5/30/2014;Магазин 4;9;Да;Завершено
4711;5/30/2014;Магазин 4;9;Да;Завершено
4712;5/30/2014;Магазин 4;;;Отказ
4713;5/30/2014;Магазин 4;9;Да;Завершено
4714;5/30/2014;Магазин 4;10;Да;Завершено
4715;5/30/2014;Магазин 2;10;Да;Завершено
4716;5/30/2014;Магазин 2;6;Да;Завершено
4717;5/30/2014;Магазин 2;9;Да;Завершено
4718;5/30/2014;Магазин 2;6;Нет;Завершено
4719;5/30/2014;Магазин 2;10;Да;Завершено
4720;5/30/2014;Магазин 2;6;Нет;Завершено
4721;5/30/2014;Магазин 2;;;Отказ
4722;5/30/2014;Магазин 2;;;Отказ
4723;5/30/2014;Магазин 2;;;Отказ
4724;5/30/2014;Магазин 2;6;Нет;Завершено
4725;5/30/2014;Магазин 2;;;Отказ
4726;5/30/2014;Магазин 1;;;Отказ
4727;5/30/2014;Магазин 1;;;Отказ
4728;5/30/2014;Магазин 2;;;Отказ
4729;5/30/2014;Магазин 2;7;Да;Завершено
4730;5/30/2014;Магазин 2;7;Нет;Завершено
4731;5/30/2014;Магазин 2;10;Да;Завершено
4732;5/30/2014;Магазин 2;;;Отказ
4733;5/30/2014;Магазин 3;10;Да;Завершено
4734;5/30/2014;Магазин 2;10;Да;Завершено
4735;5/30/2014;Магазин 2;;;Отказ
4736;5/30/2014;Магазин 2;;;Отказ
4737;5/30/2014;Магазин 2;1;Нет;Завершено
4738;5/30/2014;Магазин 2;1;Да;Завершено
4739;5/30/2014;Магазин 1;;;Отказ
4740;5/31/2014;Магазин 4;2;Нет;Завершено
4741;5/31/2014;Магазин 2;;;Отказ
4742;5/30/2014;Магазин 1;8;Да;Завершено
4743;5/31/2014;Магазин 2;10;Да;Завершено
4744;5/31/2014;Магазин 2;;;Отказ
4745;5/30/2014;Магазин 1;9;Да;Завершено
4746;5/30/2014;Магазин 1;;;Отказ
4747;5/30/2014;Магазин 1;7;Нет;Завершено
4748;5/30/2014;Магазин 3;;;Отказ
4749;5/30/2014;Магазин 1;;;Отказ
4750;5/31/2014;Магазин 2;;;Отказ
4751;5/30/2014;Магазин 1;;;Отказ
4752;5/31/2014;Магазин 2;;;Отказ
4753;5/30/2014;Магазин 1;;;Отказ
4754;5/30/2014;Магазин 3;;;Отказ
4755;5/31/2014;Магазин 2;3;Нет;Завершено
4756;5/30/2014;Магазин 3;;;Отказ
4757;5/31/2014;Магазин 2;10;Да;Завершено
4758;5/31/2014;Магазин 2;7;Да;Завершено
4759;5/30/2014;Магазин 3;;;Отказ
4760;5/30/2014;Магазин 1;9;Нет;Завершено
4761;5/30/2014;Магазин 1;10;З/О;Завершено
4762;5/31/2014;Магазин 2;8;Да;Завершено
4763;5/30/2014;Магазин 1;;;Отказ
4764;5/30/2014;Магазин 3;9;Да;Завершено
4765;5/31/2014;Магазин 2;;;Отказ
4766;5/31/2014;Магазин 2;10;Да;Завершено
4767;5/30/2014;Магазин 3;;;Отказ
4768;5/30/2014;Магазин 1;;;Отказ
4769;5/30/2014;Магазин 1;;;Отказ
4770;5/31/2014;Магазин 2;;;Отказ
4771;5/31/2014;Магазин 2;;;Отказ
4772;5/30/2014;Магазин 3;;;Отказ
4773;5/31/2014;Магазин 2;;;Отказ
4774;5/31/2014;Магазин 2;;;Отказ
4775;5/31/2014;Магазин 2;;;Отказ
4776;5/30/2014;Магазин 3;;;Отказ
4777;5/31/2014;Магазин 1;10;Нет;Завершено
4778;5/31/2014;Магазин 2;;;Отказ
4779;5/31/2014;Магазин 2;;;Отказ
4780;5/31/2014;Магазин 2;10;Да;Завершено
4781;5/31/2014;Магазин 2;;;Отказ
4782;5/31/2014;Магазин 2;;;Отказ
4783;5/29/2014;Магазин 1;10;Да;Завершено
4784;5/29/2014;Магазин 1;9;Да;Завершено
4785;5/29/2014;Магазин 1;9;Да;Завершено
4786;5/29/2014;Магазин 1;10;Да;Завершено
4787;5/29/2014;Магазин 3;10;Да;Завершено
4788;5/29/2014;Магазин 3;10;Да;Завершено
4789;5/29/2014;Магазин 3;;;Отказ
4790;5/29/2014;Магазин 3;10;Да;Завершено
4791;5/29/2014;Магазин 3;10;Да;Завершено
4792;5/29/2014;Магазин 3;;;Отказ
4793;5/29/2014;Магазин 1;;;Отказ
4794;5/29/2014;Магазин 3;10;Да;Завершено
4795;5/29/2014;Магазин 1;10;Нет;Завершено
4796;5/29/2014;Магазин 3;9;Да;Завершено
4797;5/29/2014;Магазин 3;;;Отказ
4798;5/29/2014;Магазин 3;10;Да;Завершено
4799;5/29/2014;Магазин 3;;;Отказ
4800;5/30/2014;Магазин 1;7;Да;Завершено
4801;5/29/2014;Магазин 3;10;Да;Завершено
4802;5/29/2014;Магазин 1;9;Да;Завершено
4803;5/29/2014;Магазин 3;10;Да;Завершено
4804;5/29/2014;Магазин 3;9;Да;Завершено
4805;5/29/2014;Магазин 3;;;Отказ
4806;5/29/2014;Магазин 3;2;Да;Завершено
4807;5/29/2014;Магазин 3;9;Да;Завершено
4808;5/29/2014;Магазин 1;;;Отказ
4809;5/29/2014;Магазин 3;10;Да;Завершено
4810;5/29/2014;Магазин 3;8;З/О;Завершено
4811;5/29/2014;Магазин 3;;;Отказ
4812;5/29/2014;Магазин 3;10;Да;Завершено
4813;5/29/2014;Магазин 1;;;Отказ
4814;5/29/2014;Магазин 1;9;Да;Завершено
4815;5/29/2014;Магазин 1;;;Отказ
4816;5/29/2014;Магазин 1;10;Да;Завершено
4817;5/29/2014;Магазин 3;;;Отказ
4818;5/29/2014;Магазин 3;10;Да;Завершено
4819;5/29/2014;Магазин 1;9;Да;Завершено
4820;5/29/2014;Магазин 1;;;Отказ
4821;5/29/2014;Магазин 3;10;Да;Завершено
